"C_p","Points:0","Points:1","Points:2","arc_length","mu","sigma","v:0","v:1","v:2"
0.214054852724,-0.311110168695,1.125,0.011471785605,0,0.0181541051716,-0.19428153336,-49.6022796631,0.427687436342,17.3521385193
0.17831389606,-0.3125,1.125,0.0118908379227,0.00145163215041,0.0178950242698,-0.15261991322,-51.1820793152,0.852150917053,15.4321060181
0.606594264507,-0.311054050922,1.125,0.0117650711909,0.00290304043407,0.0146132903174,-0.0977183058858,-36.7570381165,-2.81406760216,1.32297980785
0.590125203133,-0.310824722052,1.125,0.0117451250553,0.00313323508929,0.0147324744612,-0.104835540056,-37.5669288635,-2.86337780952,1.09376239777
0.442240983248,-0.306429743767,1.125,0.0118235973641,0.00752891387958,0.0158865489066,-0.143207773566,-44.1117210388,-2.71533060074,-0.239141821861
0.416303932667,-0.305732727051,1.125,0.0118360426277,0.00822604169209,0.016093686223,-0.149293452501,-45.2757339478,-2.69238185883,-0.442108929157
0.31301549077,-0.298526525497,1.125,0.0118548534811,0.015432267797,0.0173449572176,-0.139728337526,-49.1955337524,-2.60342335701,-0.015318707563
0.296120882034,-0.297383636236,1.125,0.0118578365073,0.0165751609512,0.0175480302423,-0.138211354613,-49.8347434998,-2.57035756111,0.0528386868536
0.236413002014,-0.287499457598,1.125,0.0118128554896,0.0264594419392,0.0188331604004,-0.135109573603,-51.9187736511,-2.50475168228,0.21436612308
0.2272708565,-0.285931885242,1.125,0.0118057215586,0.0280270305274,0.0190313663334,-0.134617641568,-52.2366790771,-2.47342395782,0.240265786648
0.184582054615,-0.273530036211,1.125,0.0117480941117,0.0404290134464,0.0202514436096,-0.133981361985,-53.6670036316,-2.42870306969,0.281763136387
0.178306654096,-0.271563142538,1.125,0.0117389541119,0.0423959283556,0.0204364005476,-0.133880451322,-53.87682724,-2.4026055336,0.288280844688
0.143742844462,-0.256847649813,1.125,0.0116500919685,0.0571116893836,0.0215486716479,-0.136375024915,-55.0013961792,-2.37670588493,0.153151139617
0.138684988022,-0.254513829947,1.125,0.0116359991953,0.059445551799,0.0217172987759,-0.136770650744,-55.1659011841,-2.35656237602,0.131647855043
0.105097681284,-0.23769813776,1.125,0.011655994691,0.0762612558736,0.0226194206625,-0.13986851275,-56.2329406738,-2.34302258492,-0.0401959270239
0.100051216781,-0.235031247139,1.125,0.0116591658443,0.0789281483802,0.0227565169334,-0.140359818935,-56.3932723999,-2.32804918289,-0.0675919130445
0.0689763203263,-0.216413170099,1.125,0.0116816535592,0.0975462390007,0.0233638174832,-0.140406370163,-57.3606529236,-2.31778979301,-0.0714698582888
0.0641878917813,-0.213460415602,1.125,0.0116852205247,0.100498995653,0.0234555583447,-0.140413761139,-57.5097351074,-2.30646085739,-0.0720801651478
0.0359797254205,-0.1933799088,1.125,0.0117112863809,0.120579519372,0.0237676426768,-0.140823632479,-58.371295929,-2.29025363922,-0.0975387990475
0.0315315127373,-0.19019523263,1.125,0.0117154205218,0.123764198226,0.0238129999489,-0.140888631344,-58.5071411133,-2.28082561493,-0.101579897106
0.00577833363786,-0.16906042397,1.125,0.011761222966,0.144899056516,0.023783698678,-0.139441385865,-59.2822647095,-2.25088882446,-0.0152455838397
0.0016308745835,-0.16570854187,1.125,0.0117684872821,0.148250946487,0.0237743109465,-0.139211863279,-59.4069824219,-2.24171471596,-0.00153710390441
-0.0209320299327,-0.143928095698,1.125,0.0117230042815,0.170031440149,0.0234608985484,-0.138433158398,-60.0771942139,-2.19206285477,0.0447044447064
-0.0246408097446,-0.140473812819,1.125,0.0117157911882,0.17348573056,0.0234050247818,-0.138309657574,-60.1871414185,-2.18178319931,0.0520544759929
-0.0482732765377,-0.118202373385,1.125,0.0117234680802,0.195757171316,0.0227952487767,-0.138621538877,-60.880317688,-2.10722064972,0.0340970307589
-0.0522089712322,-0.114670217037,1.125,0.0117246853188,0.199289327874,0.0226902328432,-0.138670995831,-60.9953727722,-2.09473156929,0.0312481354922
-0.0763865187764,-0.0922443494201,1.125,0.0116942171007,0.221715216189,0.0217573251575,-0.138041317463,-61.6964683533,-1.99151909351,0.0705787017941
-0.0804584249854,-0.0886877030134,1.125,0.0116893844679,0.225271865878,0.0215984228998,-0.137941449881,-61.8139839172,-1.97613132,0.0768384039402
-0.110812462866,-0.0668851658702,1.125,0.0116647761315,0.247074416909,0.0204083696008,-0.141031369567,-62.6791114807,-1.84296274185,-0.119643479586
-0.115917272866,-0.0634273812175,1.125,0.0116608738899,0.250532203764,0.0202060509473,-0.141521424055,-62.8237762451,-1.82452070713,-0.150940269232
-0.153336718678,-0.0424494445324,1.125,0.0117840999737,0.271510502366,0.0186020899564,-0.140334904194,-63.8733787537,-1.65957605839,-0.0731062814593
-0.159611314535,-0.0391224324703,1.125,0.0118036428466,0.274837571825,0.0183313582093,-0.14014673233,-64.0482254028,-1.63797521591,-0.0606780685484
-0.204388707876,-0.0189249366522,1.125,0.0117247896269,0.295035221568,0.016408065334,-0.14111584425,-65.275718689,-1.44076442719,-0.131624624133
-0.211882084608,-0.0157217010856,1.125,0.0117122838274,0.298238481547,0.0160839129239,-0.141269549727,-65.4796142578,-1.41616225243,-0.143015950918
-0.270447164774,0.00308759440668,1.125,0.0118654705584,0.317048400821,0.0137362843379,-0.139392077923,-67.0447921753,-1.19200611115,-0.00953432917595
-0.280174732208,0.00607066787779,1.125,0.0118897650391,0.320031573219,0.0133426915854,-0.13909432292,-67.3027267456,-1.16527974606,0.0118651306257
-0.347971022129,0.0229632928967,1.125,0.0117496605963,0.336924779228,0.0107103148475,-0.135425537825,-69.0650253296,-0.925099670887,0.260072439909
-0.359185576439,0.0256423912942,1.125,0.0117274411023,0.339603969764,0.0102706355974,-0.134843677282,-69.354095459,-0.897596776485,0.299643278122
-0.448688060045,0.040559001267,1.125,0.0117207942531,0.354520581218,0.00740088475868,-0.134964123368,-71.5952453613,-0.650445103645,0.307926774025
-0.463395059109,0.0429247133434,1.125,0.0117197399959,0.356886293529,0.00692353723571,-0.134983226657,-71.9602890015,-0.623091042042,0.309351980686
-0.632965087891,0.0561695583165,1.125,0.0116136185825,0.370131563633,0.00369976018555,-0.139306783676,-75.9683227539,-0.371472626925,-0.0340777784586
-0.660612106323,0.0582701340318,1.125,0.0115967886522,0.372232206768,0.00316633516923,-0.13999247551,-76.6158294678,-0.344318240881,-0.0891461074352
-1.00694060326,0.0699037313461,1.125,0.0117093827575,0.383866348933,-0.000910432834644,-0.119331002235,-84.0330963135,-0.0850966498256,1.84519195557
-1.06324076653,0.0717487707734,1.125,0.0117272399366,0.385711474773,-0.00157944578677,-0.116054184735,-85.2273254395,-0.0575542971492,2.1554749012
-1.55284190178,0.081811286509,1.125,0.0111614186317,0.39578988619,-0.00692200800404,-0.0127370683476,-93.6298904419,0.214472144842,12.4990377426
-1.6325596571,0.0834071561694,1.125,0.0110716819763,0.39738827683,-0.00779294408858,0.00364858284593,-94.9850769043,0.243181526661,14.1579170227
-2.04272794724,0.0917455181479,1.125,0.00911573693156,0.405952971892,-0.0139272222295,0.190519422293,-96.7517471313,0.524172663689,34.0893859863
-2.1101899147,0.0930679440498,1.125,0.00880553293973,0.407311293203,-0.0149246593937,0.22015632689,-97.0504302979,0.55378895998,37.2914581299
-2.11560869217,0.0992241278291,1.125,0.00546767469496,0.414314142365,-0.0210522450507,0.476683855057,-81.8695602417,0.830823481083,61.5377578735
-2.11830186844,0.100200474262,1.125,0.00493830488995,0.41542476595,-0.0220484863967,0.517368018627,-79.4545211792,0.860020637512,65.4509506226
-1.30213117599,0.103623747826,1.125,0.000674247101415,0.420892945786,-0.027443703264,0.784914433956,-41.912902832,1.02964770794,73.2430725098
-1.17025721073,0.104166664183,1.125,-2.01411603484e-06,0.421760175516,-0.0283218622208,0.827346146107,-35.8842010498,1.04797017574,74.5181732178
-0.970169961452,0.104259833694,1.125,-0.00086520757759,0.422628382582,-0.0291326157749,0.847683310509,-30.887670517,1.08043396473,70.4765548706
0.266305565834,0.104847319424,1.125,-0.00630793673918,0.428102726398,-0.0341063663363,0.975915908813,0.0942121520638,1.39181423187,44.9010696411
0.35775026679,0.104481518269,1.125,-0.0073811635375,0.429236580994,-0.0347748287022,0.969015955925,0.0790788978338,1.41883087158,39.4568748474
0.904847145081,0.102175042033,1.125,-0.0141482250765,0.436385913445,-0.0388465076685,0.925509274006,-0.337625592947,1.67831146717,5.47648334503
0.889737010002,0.101284094155,1.125,-0.0153017872944,0.437843477822,-0.0392636060715,0.907268464565,-2.8461868763,1.70398890972,2.40458011627
0.781395018101,0.0956663787365,1.125,-0.0225753895938,0.447033908548,-0.0417584516108,0.792253911495,-18.7102584839,1.95084881783,-16.6253318787
0.733647286892,0.0942125543952,1.125,-0.0236990824342,0.448871377137,-0.0419147722423,0.772827982903,-21.2870006561,1.97306370735,-17.5799331665
0.43044808507,0.0850456804037,1.125,-0.0307843498886,0.460457256201,-0.042784832418,0.650340914726,-37.4398422241,2.18354201317,-23.3614120483
0.383371084929,0.0830527916551,1.125,-0.0318351350725,0.462710199846,-0.0426758006215,0.634655833244,-39.380279541,2.20020771027,-23.343963623
0.0895600691438,0.0704869478941,1.125,-0.0384606868029,0.476915774989,-0.0419042892754,0.53575605154,-51.4681930542,2.34936237335,-23.0932693481
0.0498701259494,0.0680218935013,1.125,-0.0394125282764,0.479558216162,-0.0414879769087,0.520674586296,-52.9203300476,2.35844063759,-22.5419101715
-0.195306628942,0.0524788834155,1.125,-0.0454142093658,0.496219708845,-0.0388221219182,0.425580859184,-61.9225158691,2.42274570465,-18.9868049622
-0.222408279777,0.0496232621372,1.125,-0.0460936948657,0.49915505779,-0.0381845794618,0.410618126392,-62.8817024231,2.42269015312,-18.1188201904
-0.387659281492,0.0316176041961,1.125,-0.0503780841827,0.51766342643,-0.0341755673289,0.316272884607,-68.7875289917,2.38845801353,-12.61079216
-0.40016952157,0.028502015397,1.125,-0.0507905073464,0.52080619375,-0.033405918628,0.30340757966,-69.2247314453,2.37916874886,-11.7172012329
-0.474153608084,0.00885716360062,1.125,-0.0533909760416,0.540622415376,-0.0286144074053,0.222287416458,-71.8662185669,2.25106954575,-6.08096599579
-0.478165596724,0.00556357949972,1.125,-0.0535160563886,0.543918373708,-0.027818441391,0.212924927473,-72.0067672729,2.23377919197,-5.39456319809
-0.499856799841,-0.0152035932988,1.125,-0.0543047301471,0.56470051682,-0.0229024160653,0.153891265392,-72.8105239868,2.02993226051,-1.07938241959
-0.501919567585,-0.0186599995941,1.125,-0.0542766712606,0.568157037004,-0.0220681540668,0.146181404591,-72.8499832153,2.00611972809,-0.509078323841
-0.51245456934,-0.0404538214207,1.125,-0.0540997385979,0.58995157703,-0.0169440992177,0.0975680574775,-73.0449981689,1.7442265749,3.06863498688
-0.510343194008,-0.0440644100308,1.125,-0.0538263432682,0.593572501652,-0.0160737168044,0.0892314463854,-72.9524383545,1.71564650536,3.67341160774
-0.495846837759,-0.0668304041028,1.125,-0.0521025024354,0.616403667048,-0.010746832937,0.0366662852466,-72.3440322876,1.41403305531,7.46313619614
-0.488762319088,-0.070478759706,1.125,-0.0516244098544,0.620083214727,-0.00993536040187,0.0302975215018,-72.1166000366,1.38351905346,7.89971017838
-0.444234073162,-0.0934829115868,1.125,-0.0486098825932,0.643284041832,-0.00498783914372,-0.00985969975591,-70.6848373413,1.06911051273,10.635102272
-0.437102884054,-0.0970888957381,1.125,-0.0479958057404,0.646941939053,-0.00426923949271,-0.0143159078434,-70.4590072632,1.0393525362,10.9199790955
-0.393116772175,-0.119825832546,1.125,-0.0441238470376,0.670006204912,9.84971411526e-05,-0.0424138195813,-69.0565261841,0.735013782978,12.7076263428
-0.387611091137,-0.123399823904,1.125,-0.0434163212776,0.673649555969,0.000749679922592,-0.0464363135397,-68.8648986816,0.707873642445,12.9573640823
-0.354478657246,-0.145935073495,1.125,-0.0389551408589,0.696622139735,0.00470526330173,-0.0717995092273,-67.6941375732,0.426649451256,14.5297317505
-0.347817569971,-0.149418383837,1.125,-0.0381485186517,0.700197624362,0.00529845198616,-0.0765505731106,-67.4525756836,0.404082089663,14.8100185394
-0.308123081923,-0.171381860971,1.125,-0.0330625027418,0.722742288602,0.0089106913656,-0.106507651508,-65.9851074219,0.159281373024,16.5802955627
-0.298576205969,-0.174689620733,1.125,-0.0321642868221,0.726169833858,0.00940118543804,-0.11050144583,-65.6735916138,0.143389075994,16.7780303955
-0.241461664438,-0.195546135306,1.125,-0.0265007335693,0.747781637012,0.0123987225816,-0.135683700442,-63.7838020325,-0.0502717159688,18.0373954773
-0.231577396393,-0.198638111353,1.125,-0.0255904234946,0.751004831127,0.0127573069185,-0.138053879142,-63.4837188721,-0.0578963682055,18.1136627197
