"C_p_inc","Points:0","Points:1","Points:2","arc_length","inclination","mu","sigma","v:0","v:1","v:2"
0.173270002007,43.9902992249,24.9899997711,0,0,1,44.3990478516,0,142.981826782,20.1049480438,1.87188220024
0.0280980505049,43.7869262695,24.9899997711,-0.021677210927,0.204524962853,1,44.1852035522,0,157.682067871,5.42226648331,11.8512248993
-0.0660865083337,43.6558685303,24.9899997711,-0.0356464646757,0.33632508072,1,44.0471992493,0,167.220092773,-4.10893297195,18.2824611664
-0.044937748462,43.2809371948,24.9899997711,-0.0757033154368,0.713390138229,1,43.6635093689,0,165.605133057,-2.47601437569,17.9722385406
-0.0309379752725,43.0393257141,24.9899997711,-0.101516798139,0.956376647117,1,43.4160232544,0,164.538330078,-1.4011118412,17.7671890259
-0.0318100526929,42.377243042,24.9899997711,-0.172561720014,1.62226015468,1,42.7418785095,0,164.600692749,-1.44183909893,17.8385429382
-0.0321924090385,41.9505805969,24.9899997711,-0.218344569206,2.05137192487,1,42.307144165,0,164.626724243,-1.45714664459,17.8818950653
-0.0468197353184,40.8656730652,24.9899997711,-0.335543811321,3.14259143293,1,41.1952552795,0,165.759216309,-2.56559896469,18.0713329315
-0.0561332143843,40.1665306091,24.9899997711,-0.411069482565,3.84580143063,1,40.478351593,0,166.479309082,-3.27151799202,18.1914253235
-0.0847766920924,38.5889778137,24.9899997711,-0.578811228275,5.43224717996,1,38.8356056213,0,168.702941895,-5.47241926193,17.7958850861
-0.103163607419,37.5723686218,24.9899997711,-0.686907589436,6.45458717837,1,37.7765579224,0,170.129272461,-6.88099431992,17.5387649536
-0.144163280725,35.6342201233,24.9899997711,-0.865604996681,8.40095619932,1,35.7081489563,0,173.312728882,-10.0513467789,14.8790988922
-0.170607984066,34.3852348328,24.9899997711,-0.980761349201,9.6552389591,1,34.3748016357,0,175.365402222,-12.0798692703,13.1624269485
-0.190991461277,33.132484436,24.9899997711,-1.04284787178,10.9095269216,1,33.000957489,0,176.910171509,-13.6056451797,8.38817119598
-0.222818553448,31.1884860992,24.9899997711,-1.13919246197,12.8559112139,1,30.869600296,0,179.321411133,-15.9957208633,0.985066056252
-0.219203233719,30.1672286987,24.9899997711,-1.09986793995,13.8779254487,1,29.7374839783,0,178.808670044,-15.470700264,-5.69517087936
-0.213744372129,28.5824642181,24.9899997711,-1.03884494305,15.463864371,1,27.9810256958,0,178.022171021,-14.6793498993,-16.0602073669
