"C_p_inc","Points:0","Points:1","Points:2","arc_length","dC_f:0","dC_f:1","dC_f:2","inclination","mu","sigma","v:0","v:1","v:2"
0.143849745393,31.0000743866,12,0,0,0.0180400069803,-0.0180401131511,-0.169115915895,1,-0.809000968933,-0.0327768884599,149.622940063,12.0206546783,14.6783618927
0.129244193435,30.6786384583,12,-0.0342883914709,0.323259570346,0.0179809611291,-0.0179810691625,-0.168357416987,1,-0.78401863575,-0.0328907631338,150.952575684,10.6664075851,14.9818820953
0.114023983479,30.3451118469,12,-0.0698663443327,0.658678399862,0.0178485568613,-0.0178486630321,-0.166934594512,1,-0.758279204369,-0.0330089554191,152.333435059,9.26317024231,15.2967987061
0.0908745005727,29.7833690643,12,-0.130055144429,1.22363649163,0.0177898798138,-0.0177899878472,-0.16584841907,1,-0.73357796669,-0.0333283059299,154.389129639,7.21662950516,15.7846794128
0.0667693391442,29.2004985809,12,-0.192507609725,1.80984320503,0.017680760473,-0.0176808666438,-0.1643576473,1,-0.708227932453,-0.033659722656,156.522171021,5.1004858017,16.2902946472
0.0482022725046,28.2892932892,12,-0.290919542313,2.7263474288,0.0139964874834,-0.0139965703711,-0.130065232515,1,-0.685486495495,-0.0334999263287,158.085342407,3.5539290905,16.5972976685
0.0287358425558,27.3438167572,12,-0.393032670021,3.67732217262,0.0105806719512,-0.0105807343498,-0.0982656255364,1,-0.662393152714,-0.0333340801299,159.718948364,1.95317578316,16.9165878296
0.00581167917699,26.0301513672,12,-0.532913565636,4.99841392639,-0.00027703717933,0.000277040235233,0.0119378436357,1,-0.657058417797,-0.0296007860452,161.624099731,0.0823062211275,16.6802024841
-0.0184181705117,24.6670799255,12,-0.678055286407,6.36919103232,-0.0101681882516,0.0101682543755,0.11259739846,1,-0.65255522728,-0.025727076456,163.631027222,-1.85435366631,16.4355163574
-0.0453978665173,23.0612983704,12,-0.82660895586,7.98182942813,-0.0184013675898,0.0184015072882,0.270606100559,1,-0.687416255474,-0.0116537315771,165.89855957,-4.05807971954,14.3669509888
-0.0743557885289,21.3951244354,12,-0.980749607086,9.6551180828,-0.0257299598306,0.0257301684469,0.413626909256,1,-0.725625395775,0.00294890557416,168.320968628,-6.33185386658,12.2160406113
-0.0871086195111,19.7238235474,12,-1.06188821793,11.3283873775,-0.0154678942636,0.0154680982232,0.463667213917,1,-0.807792663574,0.0373564250767,169.437713623,-7.25347566605,6.22198390961
-0.098971568048,18.1131000519,12,-1.14008569717,12.9410079233,-0.00445556035265,0.00445575872436,0.516876459122,1,-0.883877694607,0.0705167651176,170.481948853,-8.16484642029,0.468668609858
-0.074147157371,16.7440681458,12,-1.0807133913,14.3113266565,0.00326650775969,-0.00326637248509,0.384267419577,1,-0.95810264349,0.117912858725,168.214706421,-5.7196726799,-7.57707643509
